nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id.1,nama_kelurahan,nama_kecamatan,nama_kota,nomor
indomaret lenteng agung 28,4.4,283,-6.324972,106.8335444,"mrgm+2c8, rt.13/rw.5, lenteng agung, south jakarta city",ChIJh7HpccTtaS4R3felpmD0M70,Indomaret,ChIJh7HpccTtaS4R3felpmD0M70,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,112
indomaret st tj.barat,0.0,0,-6.3085045,106.8381817,"jl. raya lenteng agung no.5, rt.3/rw.1, lenteng agung, kota jakarta selatan",ChIJxbO8YfvtaS4RVgwXEDURxRs,Indomaret,ChIJxbO8YfvtaS4RVgwXEDURxRs,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,113
indomaret lenteng agung 2,4.4,197,-6.3349815,106.8344234,"jl. raya lenteng agung no.25, rt.3/rw.4, srengseng sawah, kota jakarta selatan",ChIJ9fzyS8_taS4Ra0JH3lgQjic,Indomaret,ChIJ9fzyS8_taS4Ra0JH3lgQjic,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,114
indomaret tanjung barat,4.6,101,-6.3119122,106.838572,"jl. raya tj. barat no.12a, rt.5/rw.1, tj. bar., kota jakarta selatan",ChIJO8FvdaLtaS4RSZB1kkXDSLk,Indomaret,ChIJO8FvdaLtaS4RSZB1kkXDSLk,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,115
indomaret,4.3,84,-6.3045613,106.8437533,"jl. nangka raya no.5, rt.8/rw.5, tj. bar., kota jakarta selatan",ChIJ_57ljYztaS4RBUKmJ5rF0XA,Indomaret,ChIJ_57ljYztaS4RBUKmJ5rF0XA,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,116
indomaret,3.8,10,-6.2961348,106.843599,"jl. poltangan raya no.19, rt.1/rw.4, tj. bar., kota jakarta selatan",ChIJd3ilG3XyaS4R7Y_rIePXcG4,Indomaret,ChIJd3ilG3XyaS4R7Y_rIePXcG4,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,117
indomaret tb simatupang,3.5,19,-6.3039672,106.8508534,"jl. tb simatupang no.47, rt.12/rw.5, tj. bar., kota jakarta selatan",ChIJNWl0JY_taS4Rcf7n3fGXkxw,Indomaret,ChIJNWl0JY_taS4Rcf7n3fGXkxw,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,118
indomaret rancho indah,3.2,14,-6.305132,106.8502399,"jl. rancho indah no.17, rt.1/rw.2, tj. bar., kota jakarta selatan",ChIJ76qqqo3taS4RkUk7x72ntOw,Indomaret,ChIJ76qqqo3taS4RkUk7x72ntOw,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,119
indomaret nangka 1,4.6,117,-6.3029362,106.8475626,"jl. nangka raya no.6, rw.5, tj. bar., kota jakarta selatan",ChIJh2Vkk9jtaS4R71LDz2IfqhU,Indomaret,ChIJh2Vkk9jtaS4R71LDz2IfqhU,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,120
indomaret simatupang 52,5.0,1,-6.3041554,106.8438925,"jl. tb simatupang no.52, rt.8/rw.4, tj. bar., kota jakarta selatan",ChIJZYivLIntaS4RYRVV5fqSKRw,Indomaret,ChIJZYivLIntaS4RYRVV5fqSKRw,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,121
indomaret,4.5,2,-6.2550721,106.7974134,"jl. darmawangsa raya no.125, rt.2, rt.2/rw.1, pulo, kota jakarta selatan",ChIJwX02iFLxaS4RMQgSCQVBeVQ,Indomaret,ChIJwX02iFLxaS4RMQgSCQVBeVQ,Pulo,Kebayoran Baru,Kota Jakarta Selatan,177
indomaret panglima polim - blok a,4.0,29,-6.2576762,106.7967995,"jl. rs. fatmawati raya no.1, gandaria utara, kota jakarta selatan",ChIJCZIzrZ_xaS4RiJX_wvOeaH4,Indomaret,ChIJCZIzrZ_xaS4RiJX_wvOeaH4,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan,178
indomaret,4.6,43,-6.2627085,106.7887445,"jl. radio dalam raya no.12a, rt.7/rw.10, gandaria utara, kota jakarta selatan",ChIJvygfS6HxaS4RL3sTDNNU6fY,Indomaret,ChIJvygfS6HxaS4RL3sTDNNU6fY,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan,179
indomaret petogogan (tb49),4.2,24,-6.2545618,106.7958583,"jl. petogogan ii no.18, rt.9/rw.5, pulo, kota jakarta selatan",ChIJperbNA3xaS4R4zKGAs61CVs,Indomaret,ChIJperbNA3xaS4R4zKGAs61CVs,Pulo,Kebayoran Baru,Kota Jakarta Selatan,180
indomaret grand wijaya. t98c,4.2,55,-6.2532473,106.7993526,"grand wijaya blok b10, jl. wijaya ii, rt.6/rw.1, pulo, kota jakarta selatan",ChIJT8Q48HPxaS4RHGBGXmOUqp0,Indomaret,ChIJT8Q48HPxaS4RHGBGXmOUqp0,Pulo,Kebayoran Baru,Kota Jakarta Selatan,181
indomaret,0.0,0,-6.26411,106.7988205,"pqpx+9g4, unnamed road, rt.1/rw.5, north cipete, south jakarta city",ChIJF69gRyfxaS4R72RSYGIDZyU,Indomaret,ChIJF69gRyfxaS4R72RSYGIDZyU,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,182
indomaret duta mas fatmawati,4.5,62,-6.2633519,106.7986876,"jl. rs. fatmawati raya no.15, rw.5, cipete utara, kota jakarta selatan",ChIJAQAAAJ3xaS4R3VfdB1vHqnw,Indomaret,ChIJAQAAAJ3xaS4R3VfdB1vHqnw,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,183
indomaret panglima polim 125b t3pi,4.0,5,-6.2550595,106.7974126,"jl. panglima polim no.125a, rt.2/rw.1, pulo, kota jakarta selatan",ChIJb-Coe5PxaS4Rq13QTJ2nq04,Indomaret,ChIJb-Coe5PxaS4Rq13QTJ2nq04,Pulo,Kebayoran Baru,Kota Jakarta Selatan,184
indomaret radio dalam 2,4.4,116,-6.2557519,106.790021,"jl. bri radio dalam no.83, rt.1/rw.8, gandaria utara, kota jakarta selatan",ChIJS-XZvAvxaS4R0DsvIJwCgMs,Indomaret,ChIJS-XZvAvxaS4R0DsvIJwCgMs,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan,185
indomaret radio dalam. t06c,4.2,18,-6.2523025,106.7913861,"jl. radio dalam raya blok haji hamali no.22, rt.1/rw.9, gandaria utara, kota jakarta selatan",ChIJD3ss9gzxaS4RA85t5OGeHsk,Indomaret,ChIJD3ss9gzxaS4RA85t5OGeHsk,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan,186
haji indomaret enting. {ts90},3.3,20,-6.2579731,106.8006317,"gg. h. enting no.1, rt.10/rw.1, cipete utara, kota jakarta selatan",ChIJDwH5C3bxaS4RcxF4-cn7X5g,Indomaret,ChIJDwH5C3bxaS4RcxF4-cn7X5g,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,187
indomaret damai fatmawati. fq84,4.1,36,-6.2600751,106.7970731,"jl. damai raya no.6, rt.1/rw.5, north cipete, south jakarta city",ChIJXw0Sy5_xaS4RW8YkG7Tx-_8,Indomaret,ChIJXw0Sy5_xaS4RW8YkG7Tx-_8,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,188
indomaret damai f561,4.5,140,-6.2620838,106.8056991,"jl. h. jian no.81, rt.1/rw.7, cipete utara, kota jakarta selatan",ChIJPUjazZzxaS4RUSIDkidVSQg,Indomaret,ChIJPUjazZzxaS4RUSIDkidVSQg,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,189
"indomaret, blok m square",4.0,1,-6.2443244,106.7993778,"jl. melawai 6 no.3, rw.1, melawai, kota jakarta selatan",ChIJp6k1jNPxaS4RsvpHlCJjam4,Indomaret,ChIJp6k1jNPxaS4RsvpHlCJjam4,Melawai,Kebayoran Baru,Kota Jakarta Selatan,190
indomaret melawai iv no 52,5.0,2,-6.2454911,106.80124,"3, jl. melawai iv no.52, rw.1, melawai, kota jakarta selatan",ChIJaWy44RjxaS4RORWqDRtDtk0,Indomaret,ChIJaWy44RjxaS4RORWqDRtDtk0,Melawai,Kebayoran Baru,Kota Jakarta Selatan,191
indomaret hasanudin 57,4.0,4,-6.2425243,106.8022062,"jl. sultan hasanudin no.53, rt.2/rw.1, melawai, kota jakarta selatan",ChIJ-ZfljI_xaS4RYqEvAOKUxi0,Indomaret,ChIJ-ZfljI_xaS4RYqEvAOKUxi0,Melawai,Kebayoran Baru,Kota Jakarta Selatan,192
indomaret,4.0,1,-6.2460531,106.8074507,"jl. wijaya iv no.73, rt.10/rw.1, petogogan, kota jakarta selatan",ChIJLaYz6kXxaS4R23ofLaT83us,Indomaret,ChIJLaYz6kXxaS4R23ofLaT83us,Petogogan,Kebayoran Baru,Kota Jakarta Selatan,193
indomaret,4.1,57,-6.2483714,106.7903916,"jl. gandaria 1 no.67, rt.2/rw.8, kramat pela, kota jakarta selatan",ChIJXUBFcBLxaS4RdvT3g4SaRRs,Indomaret,ChIJXUBFcBLxaS4RdvT3g4SaRRs,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan,194
indomaret gandaria1,4.7,7,-6.2484603,106.7904931,"jl. jatayu no.24, rt.2/rw.3, kramat pela, kota jakarta selatan",ChIJy45QPxLxaS4RZEV6XxuVfK0,Indomaret,ChIJy45QPxLxaS4RZEV6XxuVfK0,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan,195
indomaret petogogan,4.2,21,-6.2503084,106.7941812,"jl. petogogan no.18, gandaria utara, kebayoran baru, pulo, rt.11/rw.7, rt.11/rw.7, pulo, kota jakarta selatan",ChIJ94ljMXPxaS4RH5R1BnmpJP8,Indomaret,ChIJ94ljMXPxaS4RH5R1BnmpJP8,Pulo,Kebayoran Baru,Kota Jakarta Selatan,196
indomaret melawai 6 no. 17,0.0,0,-6.2443244,106.7993621,"jl. melawai 6 no.17, rt.3/rw.1, melawai, kota jakarta selatan",ChIJZXQ3b1nxaS4RBDCbFsM3GfE,Indomaret,ChIJZXQ3b1nxaS4RBDCbFsM3GfE,Melawai,Kebayoran Baru,Kota Jakarta Selatan,197
indomaret kh ahcmad dahlan. {twxj},4.1,27,-6.2458778,106.7920332,"qq3r+jrr, jalan kh. achmad dahlan, rt.3/rw.1, kramat pela, kota jakarta selatan",ChIJuxnwDxPxaS4R4BeT2kbalvE,Indomaret,ChIJuxnwDxPxaS4R4BeT2kbalvE,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan,198
indomaret melawai,4.4,110,-6.2460818,106.7998046,"jl. melawai raya no.17 melawai, kebayoran lama, rt.2/rw.1, melawai, south jakarta city",ChIJq2YU5W7xaS4RKF6o-6Mc-uA,Indomaret,ChIJq2YU5W7xaS4RKF6o-6Mc-uA,Melawai,Kebayoran Baru,Kota Jakarta Selatan,199
indomaret fave melawai (fm6s),0.0,0,-6.2444214,106.8015382,"jl. melawai iv no.3-11, rt.3/rw.1, melawai, kota jakarta selatan",ChIJZ_9u5ZDxaS4RtzyeEc5s00A,Indomaret,ChIJZ_9u5ZDxaS4RtzyeEc5s00A,Melawai,Kebayoran Baru,Kota Jakarta Selatan,200
indomaret panglima polim 106,4.7,29,-6.2476908,106.7976133,"jl. panglima polim no.107, rw.5, b-c, kota jakarta selatan",ChIJI3U5C2XxaS4RdRRpbU-heos,Indomaret,ChIJI3U5C2XxaS4RdRRpbU-heos,Pulo,Kebayoran Baru,Kota Jakarta Selatan,201
indomaret cikajang. f4o3,3.8,33,-6.2394178,106.8107532,"1, jl. cikajang no.1, rt.1/rw.5, petogogan, kota jakarta selatan",ChIJC8mjQGfxaS4RkOquMhj4bMM,Indomaret,ChIJC8mjQGfxaS4RkOquMhj4bMM,Petogogan,Kebayoran Baru,Kota Jakarta Selatan,202
indomaret dan fotocopi,5.0,1,-6.2393471,106.8107088,"qr66+777, rt.1/rw.5, petogogan, south jakarta city",ChIJeSJcQGfxaS4RjSDS5V3D1ZY,Indomaret,ChIJeSJcQGfxaS4RjSDS5V3D1ZY,Petogogan,Kebayoran Baru,Kota Jakarta Selatan,203
indomaret,4.6,23,-6.2407877,106.7915935,"jl. tebah ii no.29, rt.13/rw.3, gunung, kota jakarta selatan",ChIJS27Tds_xaS4R_ZcfY1bc7Eo,Indomaret,ChIJS27Tds_xaS4R_ZcfY1bc7Eo,Gunung,Kebayoran Baru,Kota Jakarta Selatan,204
indomaret birah senayan,4.1,168,-6.2353007,106.8152731,"no.13, jl. birah i no.1, rt.5/rw.6, rw. bar., kota jakarta selatan",ChIJkYWOBl_xaS4RmTTy6oeqFXc,Indomaret,ChIJkYWOBl_xaS4RmTTy6oeqFXc,Rawa Barat,Kebayoran Baru,Kota Jakarta Selatan,205
indomaret direktorat jenderal pajak,4.6,7,-6.2255721,106.8163936,"kompleks kantor pusat djp basement 1, jend. gatot subroto kav 40-42, senayan, kebayoran baru, rt.7/rw.1, senayan, kota jakarta selatan",ChIJdfevp1fxaS4RnmGonsjjpmU,Indomaret,ChIJdfevp1fxaS4RnmGonsjjpmU,Senayan,Kebayoran Baru,Kota Jakarta Selatan,206
indomaret wolter mongonsidi,4.4,150,-6.2385571,106.817085,"1, jl. kapten tendean no.125, rt.1/rw.2, rw. bar., kota jakarta selatan",ChIJB9ECK93xaS4R_Mj4ihkqHJI,Indomaret,ChIJB9ECK93xaS4R_Mj4ihkqHJI,Rawa Barat,Kebayoran Baru,Kota Jakarta Selatan,207
indomaret,4.3,115,-6.2249707,106.807775,"plaza bapindo kav 54-55 no 54-56, jl. jenderal sudirman, rt.5/rw.3, senayan, kota jakarta selatan",ChIJo4N061HxaS4RLUD76ouW53E,Indomaret,ChIJo4N061HxaS4RLUD76ouW53E,Senayan,Kebayoran Baru,Kota Jakarta Selatan,208
indomaret cipaku 1 no. 33,0.0,0,-6.2393039,106.8121988,"jl. cipaku i no.2, rw.4, petogogan, kota jakarta selatan",ChIJXxPvJBLxaS4RtgUwzQoQGtQ,Indomaret,ChIJXxPvJBLxaS4RtgUwzQoQGtQ,Petogogan,Kebayoran Baru,Kota Jakarta Selatan,209
indomaret,4.3,42,-6.2857772,106.7808844,"pq7j+p92, jl. metro pondok indah, rt.3/rw.14, pd. pinang, kota jakarta selatan",ChIJLWcbOM_xaS4RIMEFJuZjRvY,Indomaret,ChIJLWcbOM_xaS4RIMEFJuZjRvY,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,235
indomaret ciputat raya 4,4.1,18,-6.2829641,106.7806074,"jl. ciputat raya no.4, rt.9/rw.2, pd. pinang, kota jakarta selatan",ChIJd-fx6q3xaS4RLtxCS_G0RvY,Indomaret,ChIJd-fx6q3xaS4RLtxCS_G0RvY,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,236
indomaret - plaza satu pondok indah,4.2,9,-6.2843295,106.7811145,"jl. taman duta i no.7, rt.4/rw.14, pd. pinang, kota jakarta selatan",ChIJn2i-wMjxaS4RporVNR8Svs0,Indomaret,ChIJn2i-wMjxaS4RporVNR8Svs0,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,237
indomaret ciputat raya 5,4.0,1,-6.2776029,106.7794317,"jl. ciputat raya no.01, rt.11/rw.15, pd. pinang, kota jakarta selatan",ChIJE1VVVbbxaS4R4pD7bmqkkgI,Indomaret,ChIJE1VVVbbxaS4R4pD7bmqkkgI,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,238
indomaret ciputat raya 4,0.0,0,-6.2776029,106.7794317,"jl. ciputat raya 24 rt 009 rw 002, pondok pinang, kebayoran lama, rt.11/rw.15, pondok pinang, south jakarta city",ChIJE1VVVbbxaS4R-dLB7PhRuak,Indomaret,ChIJE1VVVbbxaS4R-dLB7PhRuak,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,239
indomaret metro pondok indah,4.3,480,-6.2743949,106.7827922,"blok tc, jl. metro pondok indah no.11, rt.2/rw.15, pd. pinang, kota jakarta selatan",ChIJm56pCbrxaS4RgzDUcFCWSR0,Indomaret,ChIJm56pCbrxaS4RgzDUcFCWSR0,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,240
indomaret tanah kusir 2 dalam tt2d,4.4,269,-6.257153,106.784136,"gg. swadaya iii no.18, rt.10/rw.9, kby. lama sel., kota jakarta selatan",ChIJZbLLdm_xaS4R4cgyDKLeE8k,Indomaret,ChIJZbLLdm_xaS4R4cgyDKLeE8k,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan,241
indomaret ciputat raya ta3p,4.3,59,-6.2585712,106.7773998,"jl. ciputat raya no.35, rw.10, kby. lama sel., kota jakarta selatan",ChIJd734LwfxaS4R9GSRMspZ-XE,Indomaret,ChIJd734LwfxaS4R9GSRMspZ-XE,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan,242
indomaret,4.0,3,-6.2511809,106.7781617,"jl. pahlawan no.2, rw.10, kby. lama utara, kota jakarta selatan",ChIJI231igTxaS4RKIR6Aki7DBw,Indomaret,ChIJI231igTxaS4RKIR6Aki7DBw,Kebayoran Lama Utara,Kebayoran Lama,Kota Jakarta Selatan,243
indomaret,4.3,7,-6.2774015,106.7765376,"pertokoan taman hijau baru, jalan bukit hijau 1 no. 14, pondok pinang, kebayoran lama, rt.1/rw.13, pd. pinang, kota jakarta selatan",ChIJkx-NPnL4aS4RDbS5_c6xsp4,Indomaret,ChIJkx-NPnL4aS4RDbS5_c6xsp4,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,244
indomaret sultan iskandar muda,4.2,95,-6.2511828,106.7813003,"jl. sultan iskandar muda no.9, rt.8/rw.1, kby. lama sel., kota jakarta selatan",ChIJ74HObQXxaS4RUip6zNyV5gE,Indomaret,ChIJ74HObQXxaS4RUip6zNyV5gE,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan,245
indomaret ciputat raya 5,4.0,27,-6.2711724,106.7755201,"indomaret, jl. ciputat raya no.5, rt.1/rw.6, pd. pinang, kota jakarta selatan",ChIJmeRBFrLxaS4RmHuZnxbwxI8,Indomaret,ChIJmeRBFrLxaS4RmHuZnxbwxI8,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,246
indomaret,4.7,7,-6.2534879,106.7758737,"jl. bintaro raya no.17, rt.013/rw.10, kby. lama sel., kota jakarta selatan",ChIJY1VVVQTxaS4RtmETuVP403E,Indomaret,ChIJY1VVVQTxaS4RtmETuVP403E,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan,247
indomaret praja dalam k,4.1,17,-6.2505751,106.7834542,"jl. praja dalam k no.18, rt.9/rw.5, kby. lama sel., kota jakarta selatan",ChIJOwAAAAfxaS4RKTnNaZ1qgc4,Indomaret,ChIJOwAAAAfxaS4RKTnNaZ1qgc4,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan,248
indomaret pupan ciputat,5.0,11,-6.2831678,106.7717267,"jl. pupan no: 01 rt 07 / rw 08, pondok pinang, kebayoran lama, rt.11/rw.15, pd. pinang, kota jakarta selatan",ChIJE1VVVbbxaS4RJVUwg--0dq4,Indomaret,ChIJE1VVVbbxaS4RJVUwg--0dq4,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,249
indomaret spbu ciputat. t04d,4.9,7,-6.2479081,106.7781297,"jl. ciputat raya no.12, rt.8/rw.8, kby. lama utara, kota jakarta selatan",ChIJh3nZSBvxaS4RZ-S7enqBkV0,Indomaret,ChIJh3nZSBvxaS4RZ-S7enqBkV0,Kebayoran Lama Utara,Kebayoran Lama,Kota Jakarta Selatan,250
indomaret delman utama. {f763},4.0,123,-6.2479763,106.7728671,"jl. delman utama, rt.2/rw.11, kby. lama utara, kota jakarta selatan",ChIJR9-Fph3xaS4R5_wCOsFGSn0,Indomaret,ChIJR9-Fph3xaS4R5_wCOsFGSn0,Kebayoran Lama Utara,Kebayoran Lama,Kota Jakarta Selatan,251
